household_key,group,treatment,recency_days,pre_baskets,pre_sales,pre_quantity,pre_target_purchase_count,pre_target_sales,pre_coupon_redemptions,pre_campaign_count_raw,has_demographic,target_sales,target_quantity,target_purchase_count,total_sales,baskets,recency_days_filled,target_purchase,any_purchase,pre_recency_capped,log_pre_baskets,log_pre_sales,pre_target_share,pre_coupon_user,pre_campaign_count_c
3,대조,0,27.0,3.0,138.07,84.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,27.0,0,0,27.0,1.3862943611198906,4.934977403490519,0.0,0,3.0
4,대조,0,19.0,1.0,22.54,14.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,119.39,3.0,19.0,0,1,19.0,0.6931471805599453,3.1587011018321305,0.0,0,1.0
16,대조,0,21.0,4.0,35.45,14.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,24.05,2.0,21.0,0,1,21.0,1.6094379124341003,3.5959414584546674,0.0,0,2.0
26,대조,0,1.0,8.0,79.93,65.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,83.63,6.0,1.0,0,1,1.0,2.1972245773362196,4.393584583507611,0.0,0,1.0
29,대조,0,25.0,2.0,32.46,7.0,0.0,0.0,0.0,5.0,0,0.0,0.0,0.0,47.58,3.0,25.0,0,1,25.0,1.0986122886681098,3.510350695558678,0.0,0,5.0
31,대조,0,7.0,16.0,940.28,57123.0,1.0,7.99,0.0,0.0,1,79.91,9.0,5.0,558.61,9.0,7.0,1,1,7.0,2.833213344056216,6.847240651116146,0.008497468839069214,0,0.0
38,대조,0,52.0,3.0,108.93,28.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,52.0,0,0,52.0,1.3862943611198906,4.699843799590773,0.0,0,1.0
39,대조,0,16.0,11.0,629.1800000000001,295.0,1.0,9.99,0.0,4.0,1,0.0,0.0,0.0,208.83,4.0,16.0,0,1,16.0,2.4849066497880004,6.4460054928627395,0.01587780921199021,0,4.0
45,대조,0,16.0,1.0,6.5,4.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,16.0,0,0,16.0,0.6931471805599453,2.0149030205422647,0.0,0,1.0
56,대조,0,2.0,27.0,728.66,313.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,416.16,16.0,2.0,0,1,2.0,3.332204510175204,6.592578672220963,0.0,0,1.0
80,처치,1,1.0,13.0,426.05,37522.0,1.0,0.42,0.0,1.0,1,31.96,4.0,1.0,431.77,9.0,1.0,1,1,1.0,2.6390573296152584,6.056901102392156,0.0009857997887571881,0,1.0
81,대조,0,3.0,9.0,82.27,38.0,0.0,0.0,0.0,4.0,0,15.99,1.0,1.0,215.28,8.0,3.0,1,1,3.0,2.302585092994046,4.422088340247728,0.0,0,4.0
83,대조,0,3.0,16.0,114.78999999999999,62.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,83.02,7.0,3.0,0,1,3.0,2.833213344056216,4.7517782056241815,0.0,0,1.0
92,대조,0,5.0,11.0,539.95,286.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,117.9,3.0,5.0,0,1,5.0,2.4849066497880004,6.293326853133583,0.0,0,1.0
96,대조,0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,90.0,0,0,90.0,0.0,0.0,0.0,0,2.0
98,대조,0,1.0,45.0,800.27,553.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,372.8,30.0,1.0,0,1,1.0,3.828641396489095,6.686197968921799,0.0,0,2.0
103,대조,0,8.0,2.0,50.56,13.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,14.65,4.0,8.0,0,1,8.0,1.0986122886681098,3.9427461780709865,0.0,0,1.0
