household_key,group,treatment,recency_days,pre_baskets,pre_sales,pre_quantity,pre_target_purchase_count,pre_target_sales,pre_coupon_redemptions,pre_campaign_count_raw,has_demographic,target_sales,target_quantity,target_purchase_count,total_sales,baskets,recency_days_filled,target_purchase,any_purchase,pre_recency_capped,log_pre_baskets,log_pre_sales,pre_target_share,pre_coupon_user,pre_campaign_count_c
4,대조,0,65.0,1.0,23.5,9.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,22.54,1.0,65.0,0,1,65.0,0.6931471805599453,3.1986731175506815,0.0,0,1.0
16,대조,0,17.0,2.0,11.34,4.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,24.11,2.0,17.0,0,1,17.0,1.0986122886681098,2.5128460184772416,0.0,0,2.0
26,대조,0,12.0,14.0,239.08,112.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,3.84,2.0,12.0,0,1,12.0,2.70805020110221,5.480972201132111,0.0,0,1.0
29,대조,0,46.0,3.0,30.8,9.0,0.0,0.0,0.0,5.0,0,0.0,0.0,0.0,8.98,1.0,46.0,0,1,46.0,1.3862943611198906,3.459466289786131,0.0,0,5.0
31,대조,0,10.0,15.0,891.82,103255.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,447.96000000000004,9.0,10.0,0,1,10.0,2.772588722239781,6.79438499280983,0.0,0,0.0
38,대조,0,10.0,3.0,108.93,28.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,10.0,0,0,10.0,1.3862943611198906,4.699843799590773,0.0,0,1.0
39,대조,0,3.0,8.0,452.18,213.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,357.59000000000003,5.0,3.0,0,1,3.0,2.1972245773362196,6.116289397553412,0.0,0,4.0
45,대조,0,53.0,2.0,19.1,5.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,6.5,1.0,53.0,0,1,53.0,1.0986122886681098,3.0007198150650303,0.0,0,1.0
52,대조,0,1.0,22.0,872.82,59067.0,0.0,0.0,0.0,5.0,1,0.0,0.0,0.0,113.49000000000001,3.0,1.0,0,1,1.0,3.1354942159291497,6.772874404788242,0.0,0,5.0
56,대조,0,1.0,29.0,663.42,292.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,366.33,9.0,1.0,0,1,1.0,3.4011973816621555,6.498914479634056,0.0,0,1.0
80,대조,0,6.0,15.0,571.87,24676.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,190.88,3.0,6.0,0,1,6.0,2.772588722239781,6.350658814883715,0.0,0,1.0
83,대조,0,1.0,19.0,161.77,84.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,36.89,5.0,1.0,0,1,1.0,2.995732273553991,5.092338161403407,0.0,0,1.0
92,대조,0,7.0,9.0,350.03000000000003,180.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,271.14,5.0,7.0,0,1,7.0,2.302585092994046,5.8608716898989766,0.0,0,1.0
96,대조,0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,90.0,0,0,90.0,0.0,0.0,0.0,0,2.0
97,대조,0,2.0,38.0,950.49,193224.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,242.35,9.0,2.0,0,1,2.0,3.6635616461296463,6.8580291769594846,0.0,0,3.0
98,대조,0,1.0,14.0,241.34,176.0,1.0,4.99,0.0,2.0,1,0.0,0.0,0.0,412.18,26.0,1.0,0,1,1.0,2.70805020110221,5.490341698803377,0.02067622441369023,0,2.0
103,대조,0,41.0,1.0,17.97,4.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,41.0,0,0,41.0,0.6931471805599453,2.9428587839469227,0.0,0,1.0
108,대조,0,26.0,5.0,78.07,29.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,308.31,6.0,26.0,0,1,26.0,1.791759469228055,4.3703335360828355,0.0,0,4.0
112,대조,0,1.0,14.0,237.56,60306.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,13.76,2.0,1.0,0,1,1.0,2.70805020110221,5.474620851016429,0.0,0,1.0
116,대조,0,15.0,13.0,105.35,67.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,17.43,3.0,15.0,0,1,15.0,2.6390573296152584,4.666735541646246,0.0,0,2.0
137,대조,0,63.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,63.0,0,0,63.0,1.0986122886681098,1.3862943611198906,0.0,0,1.0
138,대조,0,13.0,9.0,532.26,237.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,456.37,7.0,13.0,0,1,13.0,2.302585092994046,6.279009110105771,0.0,0,2.0
